id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin
72317,Male,Loyal Customer,67,Personal Travel,Eco Plus,919,1,2,1,3,3,1,4,3,2,3,3,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
19119,Male,Loyal Customer,78,Business travel,Eco,323,2,3,3,3,2,2,2,2,2,3,3,1,4,2,50,61.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
74161,Male,Loyal Customer,69,Personal Travel,Eco,592,1,5,1,4,1,1,1,1,3,4,5,2,1,1,34,41.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
1603,Male,Loyal Customer,28,Personal Travel,Eco,140,2,4,2,4,5,2,5,5,3,5,3,1,4,5,10,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
32459,Male,Loyal Customer,44,Business travel,Eco,163,1,4,4,4,1,1,1,1,1,2,4,3,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
91854,Female,Loyal Customer,23,Personal Travel,Eco,1797,3,4,3,2,3,3,1,3,5,2,5,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
126634,Male,disloyal Customer,28,Business travel,Business,602,3,3,3,4,5,3,5,5,3,5,4,4,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
10099,Male,Loyal Customer,49,Personal Travel,Eco,961,2,4,2,4,2,4,4,3,2,4,5,4,4,4,343,338.0,neutral or dissatisfied,"(303.3, 404.4]","(305.1, 406.8]","(19.0, 1011.0]","(19.0, 1017.0]"
81986,Female,Loyal Customer,41,Business travel,Business,1535,3,3,3,3,2,4,4,3,3,3,3,1,3,3,62,38.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
19129,Female,Loyal Customer,26,Personal Travel,Eco,323,1,4,1,2,4,1,4,4,3,5,2,3,2,4,15,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
112504,Male,Loyal Customer,14,Personal Travel,Eco,819,4,5,4,3,4,4,5,4,4,2,5,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
74791,Male,disloyal Customer,24,Business travel,Eco,1235,3,3,3,2,5,3,5,5,5,2,4,5,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
42387,Female,Loyal Customer,67,Personal Travel,Eco,817,3,1,3,4,2,4,4,3,3,3,3,4,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
7258,Female,Loyal Customer,51,Personal Travel,Eco,116,1,4,1,4,1,3,4,3,3,1,1,4,3,4,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
97718,Male,Loyal Customer,49,Personal Travel,Eco Plus,942,2,5,2,2,4,2,1,4,3,5,3,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
108910,Female,Loyal Customer,46,Business travel,Business,1066,3,5,5,5,4,3,3,3,3,3,3,4,3,3,15,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
119821,Male,Loyal Customer,31,Business travel,Business,2528,2,3,3,3,2,2,2,2,1,4,4,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
6832,Female,Loyal Customer,22,Personal Travel,Eco,122,2,4,0,4,3,0,3,3,4,4,3,2,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
677,Female,disloyal Customer,24,Business travel,Eco,309,1,5,1,2,4,1,2,4,3,4,4,5,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
1481,Male,Loyal Customer,61,Personal Travel,Business,737,2,4,2,2,3,5,4,4,4,2,4,5,4,4,44,53.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
62266,Male,Loyal Customer,11,Personal Travel,Eco Plus,2565,2,5,2,2,5,2,5,5,5,2,3,5,5,5,27,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(19.0, 1017.0]"
78012,Female,Loyal Customer,32,Business travel,Eco,214,2,1,1,1,2,2,2,2,2,4,3,1,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
22691,Female,Loyal Customer,30,Business travel,Business,1992,3,3,3,3,3,3,3,3,2,4,3,3,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
126438,Female,Loyal Customer,55,Personal Travel,Eco Plus,547,2,3,2,2,3,3,2,4,4,2,2,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
4083,Male,Loyal Customer,58,Business travel,Business,1826,3,5,5,5,2,4,3,3,3,3,3,2,3,3,22,8.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
67554,Female,Loyal Customer,9,Personal Travel,Business,1188,2,5,2,2,1,2,1,1,5,4,3,3,4,1,7,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
110427,Male,Loyal Customer,58,Business travel,Eco,919,2,3,3,3,2,2,2,2,2,1,3,3,3,2,47,41.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
125990,Male,Loyal Customer,37,Personal Travel,Business,600,3,3,3,4,4,3,4,5,5,3,5,2,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
122117,Female,disloyal Customer,26,Business travel,Business,130,2,4,2,4,4,2,4,4,5,3,4,5,5,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
85815,Female,Loyal Customer,7,Personal Travel,Eco,666,3,5,3,2,5,3,5,5,3,3,2,5,4,5,18,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]"
8079,Female,disloyal Customer,24,Business travel,Business,402,3,1,2,3,5,2,5,5,2,2,2,4,3,5,0,9.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
73064,Male,Loyal Customer,20,Personal Travel,Eco Plus,1089,2,5,2,4,3,2,3,3,2,5,5,2,3,3,29,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
116110,Female,Loyal Customer,36,Personal Travel,Eco,446,4,4,4,1,2,4,2,2,3,5,4,3,5,2,47,42.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
67827,Female,Loyal Customer,79,Business travel,Business,2727,5,1,1,1,4,4,4,5,5,4,5,2,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
116126,Male,Loyal Customer,28,Personal Travel,Eco,390,3,5,3,3,4,3,4,4,4,5,5,3,5,4,22,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
65083,Female,Loyal Customer,65,Personal Travel,Eco,247,1,5,1,2,5,4,5,4,4,1,4,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
100650,Female,Loyal Customer,9,Personal Travel,Eco Plus,349,2,3,2,4,2,2,2,2,1,1,3,2,4,2,11,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
97199,Female,Loyal Customer,31,Personal Travel,Eco,1390,2,4,2,3,2,2,5,2,2,1,1,4,3,2,68,51.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
60560,Female,Loyal Customer,19,Business travel,Eco Plus,985,3,3,3,3,3,3,2,3,3,3,3,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
95643,Female,Loyal Customer,57,Personal Travel,Eco Plus,756,4,5,4,2,2,5,4,5,5,4,5,4,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
49459,Male,disloyal Customer,61,Business travel,Eco,262,2,0,2,2,5,2,5,5,3,2,4,3,5,5,86,77.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
75837,Male,Loyal Customer,40,Business travel,Business,1440,1,5,2,5,1,3,3,1,1,1,1,3,1,4,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
18709,Female,Loyal Customer,55,Business travel,Eco Plus,383,1,1,1,1,5,4,3,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
127813,Female,Loyal Customer,38,Business travel,Business,1582,3,2,2,2,4,3,4,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
54417,Female,Loyal Customer,64,Business travel,Business,1904,1,2,2,2,2,3,3,1,1,1,1,3,1,2,6,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
17442,Male,Loyal Customer,30,Personal Travel,Eco,376,2,2,2,3,2,2,2,2,3,2,3,4,3,2,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
97844,Male,Loyal Customer,49,Personal Travel,Eco,395,2,5,2,4,4,2,4,4,4,2,5,4,5,4,11,18.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
38549,Female,disloyal Customer,17,Business travel,Eco,1499,3,3,3,3,4,3,4,4,5,4,1,3,1,4,0,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
11458,Male,Loyal Customer,41,Business travel,Eco Plus,429,3,4,4,4,3,3,3,3,1,3,3,1,3,3,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
113311,Male,disloyal Customer,25,Business travel,Business,223,1,5,1,3,3,1,3,3,3,5,4,4,5,3,0,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
121667,Female,Loyal Customer,49,Business travel,Eco,511,2,3,3,3,3,4,4,2,2,2,2,2,2,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
25793,Male,Loyal Customer,56,Business travel,Eco,762,2,4,4,4,2,2,2,2,4,4,4,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
39480,Male,disloyal Customer,11,Business travel,Eco,867,2,2,2,4,3,2,3,3,2,3,4,4,4,3,44,57.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
23808,Female,Loyal Customer,24,Personal Travel,Eco,374,2,2,2,3,5,2,4,5,3,2,3,4,4,5,3,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
47914,Female,Loyal Customer,40,Personal Travel,Eco,834,4,5,4,2,1,4,1,1,5,5,5,4,5,1,30,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
106052,Female,Loyal Customer,44,Personal Travel,Eco,452,2,5,2,2,1,5,2,3,3,2,3,5,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
77129,Male,Loyal Customer,32,Personal Travel,Eco Plus,1481,2,5,2,4,2,2,2,2,4,2,3,3,5,2,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
11327,Male,Loyal Customer,27,Personal Travel,Eco,229,4,4,4,3,1,4,1,1,5,3,5,4,5,1,44,48.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
17737,Female,disloyal Customer,37,Business travel,Eco,529,2,2,2,3,4,2,4,4,2,1,4,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
3913,Female,Loyal Customer,62,Personal Travel,Eco,213,3,5,3,4,3,4,4,5,5,3,5,4,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
59697,Male,Loyal Customer,42,Personal Travel,Eco,861,3,5,3,3,3,3,3,3,5,3,5,4,5,3,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
49670,Male,Loyal Customer,59,Business travel,Business,2572,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
97467,Male,disloyal Customer,47,Business travel,Business,484,2,2,2,1,2,2,2,2,3,3,5,5,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
61471,Male,disloyal Customer,11,Business travel,Eco,2419,3,3,3,4,4,3,4,4,2,2,4,2,4,4,8,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
58664,Male,Loyal Customer,32,Personal Travel,Eco,867,1,4,1,3,5,1,5,5,4,1,4,4,3,5,35,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
102835,Female,disloyal Customer,36,Business travel,Business,423,3,3,3,3,1,3,1,1,4,4,5,5,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
14716,Male,Loyal Customer,44,Personal Travel,Eco,419,2,3,2,4,5,2,5,5,1,5,2,5,2,5,9,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
111453,Male,disloyal Customer,23,Business travel,Eco,624,3,1,3,4,2,3,1,2,3,1,4,3,3,2,0,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
5114,Male,Loyal Customer,10,Personal Travel,Eco,224,3,4,0,2,3,0,3,3,5,4,5,4,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
116664,Female,Loyal Customer,52,Business travel,Eco Plus,342,2,1,5,1,1,4,3,2,2,2,2,4,2,1,25,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(19.0, 1017.0]"
101644,Female,Loyal Customer,60,Business travel,Business,1733,1,0,0,3,5,1,2,4,4,0,4,2,4,3,3,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
5344,Male,Loyal Customer,44,Business travel,Eco,785,3,5,5,5,3,3,3,3,1,4,3,2,3,3,32,37.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
47069,Male,Loyal Customer,52,Personal Travel,Eco,602,3,2,3,3,3,3,3,2,1,4,3,3,3,3,129,178.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
75365,Male,Loyal Customer,48,Personal Travel,Eco Plus,2486,3,1,3,4,1,3,1,1,3,4,3,1,3,1,2,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
122476,Male,disloyal Customer,21,Business travel,Eco,808,4,5,5,4,1,5,1,1,2,4,3,1,4,1,5,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
61364,Female,Loyal Customer,47,Personal Travel,Eco Plus,2405,4,5,4,5,3,2,4,3,3,4,3,4,3,4,3,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
55257,Female,Loyal Customer,49,Business travel,Eco Plus,1009,3,2,2,2,5,4,3,4,4,3,4,2,4,1,7,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
53401,Female,disloyal Customer,22,Business travel,Eco,2288,3,4,4,3,4,3,4,4,4,2,4,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
27449,Female,disloyal Customer,32,Business travel,Eco,937,1,1,1,3,1,1,3,1,1,1,4,2,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
98974,Female,Loyal Customer,61,Personal Travel,Eco,543,2,5,2,3,5,5,5,1,1,2,1,5,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
119685,Female,Loyal Customer,52,Personal Travel,Business,1496,1,1,1,3,4,3,4,1,1,1,1,3,1,2,0,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
83212,Female,disloyal Customer,12,Business travel,Eco,1123,2,2,2,3,4,2,4,4,3,4,4,4,4,4,0,10.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
24029,Female,Loyal Customer,20,Business travel,Business,427,1,5,3,5,1,1,1,1,2,1,4,3,4,1,0,1.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
84378,Male,Loyal Customer,25,Business travel,Business,591,3,4,4,4,3,3,3,3,2,1,3,1,3,3,0,39.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
45117,Female,Loyal Customer,19,Personal Travel,Eco,177,3,1,3,2,2,3,1,2,4,2,1,3,1,2,4,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
31365,Female,Loyal Customer,71,Business travel,Eco Plus,692,3,5,5,5,2,4,4,2,2,3,2,2,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
45549,Female,Loyal Customer,27,Personal Travel,Eco,566,3,4,3,4,2,3,2,2,3,5,5,3,5,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
4858,Female,disloyal Customer,21,Business travel,Eco,408,3,3,3,4,3,1,1,1,4,3,4,1,1,1,333,338.0,neutral or dissatisfied,"(303.3, 404.4]","(305.1, 406.8]","(19.0, 1011.0]","(19.0, 1017.0]"
65747,Female,Loyal Customer,25,Personal Travel,Eco,1061,3,4,3,3,5,3,5,5,5,5,4,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
75265,Male,Loyal Customer,44,Personal Travel,Eco,1829,3,4,3,3,1,3,1,1,4,2,3,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
96630,Female,disloyal Customer,22,Business travel,Eco,972,3,3,3,1,3,3,3,3,1,2,2,3,1,3,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
101477,Female,disloyal Customer,34,Business travel,Business,345,4,4,4,2,3,4,3,3,5,2,5,3,4,3,29,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
18077,Female,Loyal Customer,58,Personal Travel,Eco,488,2,2,2,4,5,4,4,5,5,2,5,2,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
44487,Female,Loyal Customer,41,Personal Travel,Eco,476,2,1,2,3,1,2,1,1,4,4,3,3,3,1,14,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
41708,Female,Loyal Customer,31,Business travel,Eco,1404,3,4,4,4,3,3,3,3,1,4,4,2,3,3,0,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
11747,Female,disloyal Customer,27,Business travel,Eco,429,3,0,3,4,4,3,4,4,1,2,4,4,3,4,6,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]"
82121,Male,Loyal Customer,34,Business travel,Eco Plus,1276,3,1,1,1,3,3,3,3,4,4,4,3,3,3,1,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
111330,Male,Loyal Customer,42,Personal Travel,Eco,283,2,5,2,1,3,2,3,3,5,4,5,2,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
66364,Male,Loyal Customer,31,Personal Travel,Eco,986,2,4,2,2,3,2,3,3,4,4,5,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
21421,Male,Loyal Customer,23,Business travel,Business,331,1,5,5,5,1,1,1,1,1,4,4,1,4,1,91,73.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]"
18338,Male,disloyal Customer,47,Business travel,Eco,474,2,0,3,4,3,3,4,3,3,2,4,4,3,3,113,105.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]"
70687,Female,Loyal Customer,16,Personal Travel,Eco,447,3,3,2,4,4,2,2,4,4,1,3,2,4,4,0,13.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]"
112183,Female,Loyal Customer,45,Personal Travel,Eco,895,2,5,2,4,4,3,2,2,2,2,2,1,2,3,11,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
79111,Female,Loyal Customer,38,Personal Travel,Eco,356,2,5,2,4,3,2,3,3,3,3,4,4,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
106461,Male,Loyal Customer,16,Personal Travel,Eco Plus,1670,2,1,2,3,1,2,1,1,1,1,3,1,3,1,8,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
111087,Male,Loyal Customer,64,Personal Travel,Eco,268,1,3,1,3,4,1,4,4,1,1,4,1,4,4,0,22.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
72813,Male,Loyal Customer,71,Business travel,Eco Plus,645,1,1,1,1,1,1,1,1,2,1,4,1,3,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
84908,Female,Loyal Customer,43,Personal Travel,Eco,547,2,5,2,3,4,5,3,1,1,2,1,5,1,4,6,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]"
4971,Male,Loyal Customer,13,Personal Travel,Eco Plus,931,2,4,2,5,3,2,3,3,5,4,5,5,4,3,0,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]"
94396,Female,disloyal Customer,32,Business travel,Business,239,3,3,3,5,4,3,4,4,4,4,4,3,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
60871,Male,Loyal Customer,66,Business travel,Eco Plus,1491,2,1,1,1,2,2,2,2,2,2,4,2,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]"
