id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction,Arrival Delay in Minutes_width_bin,Departure Delay in Minutes_width_bin,Arrival Delay in Minutes_depth_bin,Departure Delay in Minutes_depth_bin,flight_distance_minmax,flight_distance_zscore,age_category,satisfaction_bin
114530,Male,Loyal Customer,29,Personal Travel,Business,373,2,4,2,3,3,2,3,3,4,1,4,1,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06934306569343066,-0.8157906527246034,Early Adulthood,0
68365,Female,Loyal Customer,33,Personal Travel,Eco,2072,2,4,2,4,1,2,1,1,4,4,3,5,4,1,15,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.4138280616382806,0.8900132596216089,Early Adulthood,0
108399,Male,Loyal Customer,51,Personal Travel,Eco Plus,1844,2,1,2,3,1,2,2,1,4,2,3,4,3,1,16,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.3675993511759935,0.6611001978117582,Late Middle Age,0
104334,Female,disloyal Customer,29,Business travel,Eco,452,1,4,1,3,1,1,1,1,4,5,3,3,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08536090835360909,-0.7364742848168042,Early Adulthood,0
5882,Male,Loyal Customer,51,Business travel,Eco,212,3,5,5,5,3,3,3,3,1,3,3,4,3,3,25,25.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.03669910786699108,-0.9774354025113839,Late Middle Age,0
43983,Female,Loyal Customer,48,Personal Travel,Eco,411,3,5,3,1,3,5,4,3,3,3,3,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.0770478507704785,-0.777638475756295,Late Middle Age,0
112132,Female,Loyal Customer,13,Personal Travel,Business,895,2,2,2,4,1,2,1,1,3,1,3,2,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.17518248175182483,-0.2917002217388925,Young,0
33814,Female,Loyal Customer,47,Business travel,Eco,1521,3,1,1,1,1,3,4,3,3,3,3,2,3,2,0,25.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.30210867802108676,0.3368066935811363,Late Middle Age,0
73248,Male,disloyal Customer,37,Business travel,Business,675,1,1,1,3,1,1,1,1,4,5,5,5,4,1,1,16.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.1305758313057583,-0.5125812462922572,Early Middle Age,0
116035,Female,Loyal Customer,32,Personal Travel,Eco,480,2,5,2,4,2,2,2,2,5,5,3,3,2,2,130,131.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.09103811841038119,-0.7083621544191032,Early Adulthood,0
57878,Male,disloyal Customer,48,Business travel,Business,305,3,3,3,5,1,3,1,1,4,2,5,5,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05555555555555555,-0.8840629694047343,Late Middle Age,0
92745,Male,Loyal Customer,69,Personal Travel,Eco,1276,3,4,3,3,5,3,5,5,5,2,4,3,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2524330900243309,0.09082555260125283,Late Adulthood,0
89549,Male,disloyal Customer,36,Business travel,Business,1076,2,2,2,1,4,2,4,4,3,4,5,4,5,4,83,67.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.2118815896188159,-0.10997537881089693,Early Middle Age,0
103398,Female,Loyal Customer,39,Business travel,Business,2992,4,4,4,4,2,4,3,4,4,4,4,4,4,1,12,16.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.6003649635036497,1.8136975441174978,Early Middle Age,0
36278,Male,Loyal Customer,49,Personal Travel,Eco,612,3,5,3,4,5,3,5,5,3,4,5,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11780210867802109,-0.5758335396870844,Late Middle Age,0
52126,Female,Loyal Customer,30,Personal Travel,Eco Plus,639,1,4,0,4,4,0,3,4,2,4,3,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12327656123276562,-0.5487254139464441,Early Adulthood,0
33063,Female,Loyal Customer,55,Personal Travel,Eco,201,1,2,1,4,3,3,3,5,5,1,5,3,5,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03446877534468775,-0.9884794537390522,Late Middle Age,0
19993,Male,disloyal Customer,36,Business travel,Eco,599,2,4,2,3,5,2,5,5,5,3,5,1,2,5,127,121.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.1151662611516626,-0.5888856002288742,Early Middle Age,0
6022,Male,Loyal Customer,22,Business travel,Business,630,2,2,2,2,2,2,2,2,3,5,3,2,4,2,6,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.12145174371451743,-0.5577614558599909,Early Adulthood,0
64235,Female,disloyal Customer,23,Business travel,Eco,836,4,4,4,3,4,4,1,4,1,4,4,2,3,4,35,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.1632197891321979,-0.35093649650547665,Early Adulthood,0
66462,Male,Loyal Customer,15,Personal Travel,Eco,1217,2,3,2,5,5,2,4,5,2,3,4,3,4,5,15,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.24047039740470397,0.03158927783466865,Young,0
114189,Male,Loyal Customer,32,Business travel,Business,2111,2,1,1,1,2,2,2,2,1,2,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.42173560421735606,0.9291694412469781,Early Adulthood,0
93972,Female,disloyal Customer,13,Business travel,Eco,1218,2,2,2,3,2,2,2,2,3,4,4,2,3,2,18,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.24067315490673155,0.0325932824917294,Young,0
116043,Female,Loyal Customer,30,Personal Travel,Eco,417,3,5,3,2,4,3,4,4,3,1,2,1,3,4,37,24.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.07826439578264396,-0.7716144478139304,Early Adulthood,0
67934,Female,Loyal Customer,37,Personal Travel,Eco,1188,2,2,2,3,2,2,2,2,2,1,4,4,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2345904298459043,0.002473142779906936,Early Middle Age,0
97602,Male,disloyal Customer,34,Business travel,Business,442,3,2,2,4,2,2,2,2,5,3,4,4,4,2,39,31.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.08333333333333333,-0.7465143313874117,Early Adulthood,0
117929,Female,disloyal Customer,37,Business travel,Eco,365,4,4,5,4,5,5,5,1,2,3,3,5,3,5,220,225.0,neutral or dissatisfied,"(202.2, 303.3]","(203.4, 305.1]","(19.0, 1011.0]","(19.0, 1017.0]",0.06772100567721005,-0.8238226899810893,Early Middle Age,0
16738,Female,Loyal Customer,46,Personal Travel,Eco,1167,3,5,3,2,5,4,1,5,5,3,5,1,5,4,6,27.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.2303325223033252,-0.01861095501836879,Late Middle Age,0
70815,Male,Loyal Customer,60,Personal Travel,Eco,624,4,4,4,3,3,4,3,3,4,4,3,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12023519870235198,-0.5637854838023554,Late Middle Age,0
41107,Female,Loyal Customer,37,Business travel,Business,224,1,3,3,3,2,4,4,4,4,4,1,3,4,3,22,27.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.03913219789132198,-0.9653873466266549,Early Middle Age,0
19069,Male,disloyal Customer,29,Business travel,Eco,569,4,3,4,3,2,4,2,2,3,3,4,1,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10908353609083536,-0.6190057399406966,Early Adulthood,0
46563,Male,disloyal Customer,22,Business travel,Eco,196,2,4,2,5,4,2,3,4,1,4,3,5,5,4,4,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.03345498783454988,-0.9934994770243559,Early Adulthood,0
13452,Male,Loyal Customer,15,Personal Travel,Eco,475,1,3,1,4,3,1,3,3,1,5,4,2,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09002433090024331,-0.713382177704407,Young,0
40359,Female,disloyal Customer,26,Business travel,Eco,1250,1,1,1,2,3,1,4,3,2,2,3,4,5,3,5,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.24716139497161396,0.06472143151767336,Early Adulthood,0
85559,Female,disloyal Customer,56,Business travel,Business,192,4,4,4,4,1,4,1,1,4,2,5,3,4,1,1,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.03264395782643958,-0.9975154956525989,Late Middle Age,0
99153,Male,disloyal Customer,35,Business travel,Business,1076,1,1,1,3,3,1,3,3,4,4,4,2,3,3,3,11.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.2118815896188159,-0.10997537881089693,Early Middle Age,0
128764,Male,Loyal Customer,42,Business travel,Business,2761,1,5,5,5,5,3,4,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.5535279805352799,1.581772468336465,Early Middle Age,0
88765,Male,Loyal Customer,40,Business travel,Eco Plus,581,3,5,5,5,3,3,3,3,2,4,4,1,3,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.11151662611516626,-0.6069576840559676,Early Middle Age,0
30615,Male,Loyal Customer,11,Personal Travel,Eco Plus,472,2,5,2,5,5,2,4,5,5,5,5,5,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08941605839416059,-0.7163941916755893,Young,0
65629,Male,Loyal Customer,60,Personal Travel,Eco,175,3,5,3,4,2,3,1,2,4,4,2,1,4,2,2,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.029197080291970802,-1.0145835748226317,Late Middle Age,0
21467,Female,disloyal Customer,20,Business travel,Eco,164,2,4,2,4,4,2,4,4,3,2,4,2,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.02696674776966748,-1.0256276260503,Young,0
37077,Female,Loyal Customer,69,Personal Travel,Eco,1072,1,5,1,5,4,4,4,1,1,1,1,4,1,4,18,7.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.2110705596107056,-0.11399139743913993,Late Adulthood,0
34960,Female,Loyal Customer,30,Personal Travel,Eco Plus,187,1,5,1,3,2,1,2,2,5,3,5,4,5,2,72,49.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.031630170316301706,-1.0025355189379026,Early Adulthood,0
31545,Female,Loyal Customer,46,Personal Travel,Eco,846,2,5,2,3,2,2,1,4,4,2,4,3,4,4,0,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.16524736415247365,-0.3408964499348692,Late Middle Age,0
94766,Male,disloyal Customer,40,Business travel,Eco,248,3,1,3,2,1,3,1,1,4,3,2,3,2,1,17,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.04399837793998378,-0.941291234857197,Early Middle Age,0
48343,Male,disloyal Customer,25,Business travel,Eco,522,2,0,3,2,2,3,2,2,4,5,3,3,2,2,17,17.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.09955393349553933,-0.6661939588225518,Early Adulthood,0
52783,Female,Loyal Customer,29,Business travel,Business,1874,1,2,1,1,1,1,1,1,1,3,2,4,4,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.37368207623682076,0.6912203375235807,Early Adulthood,0
39635,Male,Loyal Customer,27,Personal Travel,Eco Plus,945,3,3,3,4,2,3,2,2,1,1,4,2,3,2,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.18532035685320356,-0.24149998888585503,Early Adulthood,0
44684,Female,disloyal Customer,33,Business travel,Eco,67,2,0,1,4,3,1,3,3,1,1,3,2,4,3,79,105.0,neutral or dissatisfied,"(101.1, 202.2]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.0072992700729927005,-1.1230160777851925,Early Adulthood,0
46412,Male,disloyal Customer,30,Business travel,Eco,458,3,0,3,4,3,3,3,3,4,3,2,5,1,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08657745336577453,-0.7304502568744398,Early Adulthood,0
10727,Male,Loyal Customer,53,Business travel,Business,458,2,3,3,3,5,3,4,2,2,2,2,1,2,1,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.08657745336577453,-0.7304502568744398,Late Middle Age,0
24728,Male,Loyal Customer,8,Personal Travel,Eco,406,2,4,5,3,1,5,1,1,4,3,4,3,5,1,25,38.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.07603406326034064,-0.7826584990415987,Young,0
123418,Female,disloyal Customer,38,Business travel,Eco,937,2,2,2,3,4,2,4,4,4,4,2,2,3,4,6,30.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(2.0, 19.0]",0.18369829683698297,-0.24953202614234102,Early Middle Age,0
30176,Male,Loyal Customer,35,Personal Travel,Eco,183,4,2,4,3,5,4,5,5,1,5,3,2,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.030819140308191405,-1.0065515375661456,Early Middle Age,0
101408,Female,Loyal Customer,67,Personal Travel,Eco,486,4,1,4,3,2,3,3,3,3,4,3,3,3,3,11,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.09225466342254664,-0.7023381264767388,Late Adulthood,0
120685,Female,Loyal Customer,30,Personal Travel,Eco,280,3,4,3,2,3,3,3,5,4,5,5,3,5,3,196,197.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.05048661800486618,-0.909163085831253,Early Adulthood,0
112597,Female,disloyal Customer,45,Business travel,Eco,602,2,1,1,2,3,1,1,3,1,5,3,2,3,3,34,25.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.11577453365774534,-0.5858735862576919,Late Middle Age,0
27698,Male,Loyal Customer,47,Personal Travel,Eco,1107,2,1,2,1,3,2,3,3,1,5,2,3,2,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21816707218167072,-0.07885123444201372,Late Middle Age,0
13027,Female,Loyal Customer,58,Personal Travel,Eco,374,2,4,2,4,3,4,5,4,4,2,4,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.06954582319545823,-0.8147866480675426,Late Middle Age,0
2807,Female,disloyal Customer,30,Business travel,Eco Plus,764,3,3,3,4,4,3,2,4,1,5,4,3,3,4,0,6.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.14862124898621248,-0.42322483181385057,Early Adulthood,0
110127,Female,Loyal Customer,44,Business travel,Business,1621,2,4,4,4,4,4,4,2,2,2,2,2,2,1,0,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.3223844282238443,0.4372071592872112,Early Middle Age,0
39464,Female,Loyal Customer,35,Personal Travel,Eco,129,2,1,2,4,5,2,5,5,3,4,2,1,4,5,0,4.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.019870235198702353,-1.060767789047426,Early Middle Age,0
87133,Female,Loyal Customer,29,Personal Travel,Eco,645,3,4,3,1,3,3,3,3,5,5,4,3,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.12449310624493107,-0.5427013860040797,Early Adulthood,0
127442,Female,disloyal Customer,26,Business travel,Eco Plus,1009,3,3,3,3,4,3,4,4,4,4,3,3,3,4,124,117.0,neutral or dissatisfied,"(101.1, 202.2]","(101.7, 203.4]","(19.0, 1011.0]","(19.0, 1017.0]",0.19829683698296838,-0.1772436908339671,Early Adulthood,0
119120,Male,Loyal Customer,21,Personal Travel,Eco,1107,2,4,2,5,5,2,1,5,5,5,4,4,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21816707218167072,-0.07885123444201372,Young,0
28103,Male,Loyal Customer,11,Business travel,Business,3130,4,4,4,4,4,4,4,4,3,5,4,4,3,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.628345498783455,1.9522501867918811,Young,0
97381,Female,Loyal Customer,47,Personal Travel,Eco,1020,4,3,4,1,1,3,5,1,1,4,1,1,1,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.2005271695052717,-0.16619963960629888,Late Middle Age,0
103843,Male,disloyal Customer,46,Business travel,Business,1072,3,3,3,3,3,3,5,3,3,3,4,1,4,3,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.2110705596107056,-0.11399139743913993,Late Middle Age,0
38085,Female,Loyal Customer,29,Business travel,Business,1249,3,3,3,3,3,3,3,3,4,2,4,4,3,3,55,40.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.24695863746958638,0.06371742686061262,Early Adulthood,0
51675,Female,disloyal Customer,23,Business travel,Eco,509,4,4,4,4,5,4,5,5,4,5,3,3,4,5,41,29.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.09691808596918086,-0.6792460193643415,Early Adulthood,0
71971,Male,Loyal Customer,40,Business travel,Eco,1440,2,1,1,1,2,2,2,2,2,1,4,3,4,2,24,23.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.2856853203568532,0.25548231635921564,Early Middle Age,0
38284,Male,Loyal Customer,53,Personal Travel,Eco,1133,2,4,2,1,5,2,5,5,4,5,3,4,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.22343876723438766,-0.05274711335843425,Late Middle Age,0
21618,Male,disloyal Customer,27,Business travel,Eco,780,4,4,4,2,4,4,4,4,2,1,3,1,2,4,0,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.1518653690186537,-0.4071607573008786,Early Adulthood,0
5575,Male,Loyal Customer,14,Personal Travel,Eco,501,2,4,2,1,4,2,4,4,5,5,5,4,4,4,0,12.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.09529602595296026,-0.6872780566208275,Young,0
55210,Male,Loyal Customer,45,Business travel,Business,1919,3,5,5,5,3,3,4,3,3,3,3,3,3,3,10,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.38280616382806165,0.7364005470913143,Late Middle Age,0
83732,Female,Loyal Customer,30,Personal Travel,Eco,1027,2,4,2,4,4,2,3,4,5,4,3,1,1,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.20194647201946472,-0.15917160700687363,Early Adulthood,0
81583,Female,Loyal Customer,46,Personal Travel,Eco,503,1,4,1,2,4,4,5,5,5,1,5,3,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.09570154095701541,-0.685270047306706,Late Middle Age,0
10052,Male,Loyal Customer,65,Personal Travel,Eco,326,2,3,2,5,5,2,5,5,1,5,3,5,5,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.05981346309813463,-0.8629788716064586,Late Adulthood,0
106394,Male,Loyal Customer,22,Business travel,Business,551,1,3,3,3,1,1,1,1,3,5,4,2,4,1,6,5.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.10543390105433902,-0.6370778237677901,Early Adulthood,0
121705,Female,Loyal Customer,38,Business travel,Eco,683,1,0,0,4,5,0,5,5,3,4,3,1,4,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.1321978913219789,-0.5045492090357713,Early Middle Age,0
13139,Female,Loyal Customer,35,Personal Travel,Eco,562,1,1,1,4,2,1,3,2,3,5,3,2,4,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10766423357664233,-0.6260337725401218,Early Middle Age,0
26177,Male,Loyal Customer,76,Business travel,Business,2741,3,5,5,5,5,3,4,3,3,3,3,2,3,1,15,14.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(2.0, 19.0]",0.5494728304947283,1.5616923751952498,Late Adulthood,0
113082,Female,disloyal Customer,24,Business travel,Eco,543,2,2,2,3,5,2,2,5,2,2,3,3,3,5,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.10381184103811841,-0.645109861024276,Early Adulthood,0
93515,Female,Loyal Customer,22,Business travel,Eco Plus,1107,3,3,3,3,3,3,3,3,1,3,4,1,4,3,11,3.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.21816707218167072,-0.07885123444201372,Early Adulthood,0
68407,Female,Loyal Customer,45,Business travel,Business,2607,3,4,4,4,2,4,4,3,3,3,3,4,3,3,0,19.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(3.0, 19.0]","(-0.001, 2.0]",0.5223033252230332,1.4271557511491095,Late Middle Age,0
44792,Female,Loyal Customer,68,Personal Travel,Eco,1250,3,2,3,2,4,3,2,4,4,3,4,2,4,2,0,29.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(-0.001, 2.0]",0.24716139497161396,0.06472143151767336,Late Adulthood,0
108606,Male,Loyal Customer,31,Business travel,Business,2735,1,5,5,5,1,1,1,1,4,3,3,3,3,1,59,45.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(19.0, 1011.0]","(19.0, 1017.0]",0.5482562854825629,1.5556683472528854,Early Adulthood,0
33980,Female,disloyal Customer,24,Business travel,Eco,987,1,1,1,3,4,1,4,4,5,2,5,5,2,4,14,2.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(2.0, 19.0]",0.19383617193836172,-0.1993317932893036,Early Adulthood,0
107722,Female,disloyal Customer,37,Business travel,Eco,251,3,2,3,3,3,3,3,3,4,3,3,1,4,3,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.04460665044606651,-0.9382792208860148,Early Middle Age,0
14564,Female,Loyal Customer,48,Business travel,Business,1091,3,5,5,5,1,2,1,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.21492295214922952,-0.0949153089549857,Late Middle Age,0
125886,Male,Loyal Customer,43,Personal Travel,Eco,1013,3,3,3,3,4,3,3,4,2,5,1,4,4,4,0,0.0,neutral or dissatisfied,"(-0.001, 101.1]","(-0.001, 101.7]","(-0.001, 3.0]","(-0.001, 2.0]",0.19910786699107866,-0.1732276722057241,Early Middle Age,0
