id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
118807,Female,Loyal Customer,7,Personal Travel,Eco,651,2,3,3,3,3,3,3,3,3,5,3,2,3,3,0,0.0,neutral or dissatisfied
118706,Female,Loyal Customer,68,Personal Travel,Eco,646,2,2,2,3,4,3,2,2,2,2,2,2,2,1,0,1.0,neutral or dissatisfied
12425,Male,Loyal Customer,58,Personal Travel,Eco,190,4,4,4,3,5,4,5,5,1,2,3,2,4,5,21,22.0,neutral or dissatisfied
76163,Male,Loyal Customer,63,Personal Travel,Eco,689,2,5,1,2,3,1,2,3,5,4,4,4,5,3,0,0.0,neutral or dissatisfied
35423,Male,Loyal Customer,53,Personal Travel,Eco,972,3,4,3,2,2,3,2,2,3,3,4,3,5,2,0,0.0,neutral or dissatisfied
55502,Male,Loyal Customer,68,Personal Travel,Eco,1739,1,5,1,3,2,1,2,2,5,3,3,5,4,2,1,20.0,neutral or dissatisfied
113176,Male,Loyal Customer,65,Personal Travel,Eco,677,2,5,1,3,2,1,2,2,4,3,3,4,3,2,0,0.0,neutral or dissatisfied
26190,Male,Loyal Customer,41,Business travel,Eco,515,2,3,3,3,3,2,3,3,2,2,4,3,3,3,98,98.0,neutral or dissatisfied
124130,Female,Loyal Customer,55,Personal Travel,Eco,529,3,1,3,2,1,2,2,2,2,3,5,2,2,4,0,10.0,neutral or dissatisfied
38160,Male,Loyal Customer,26,Personal Travel,Eco,1237,2,5,2,3,5,2,5,5,5,3,5,3,4,5,11,4.0,neutral or dissatisfied
106393,Male,disloyal Customer,28,Business travel,Business,551,4,4,4,3,1,4,1,1,4,2,4,3,4,1,0,0.0,neutral or dissatisfied
77053,Female,Loyal Customer,52,Personal Travel,Eco,1156,1,4,1,4,2,4,4,4,4,1,4,2,4,2,2,0.0,neutral or dissatisfied
45813,Male,disloyal Customer,20,Business travel,Eco,391,4,1,4,4,4,4,4,4,3,1,4,3,3,4,29,48.0,neutral or dissatisfied
7774,Male,Loyal Customer,47,Business travel,Business,2535,3,2,2,2,5,4,4,3,3,3,3,1,3,4,0,0.0,neutral or dissatisfied
4220,Male,Loyal Customer,61,Personal Travel,Eco,888,3,5,3,1,5,3,5,5,4,3,5,5,4,5,0,0.0,neutral or dissatisfied
81039,Male,Loyal Customer,22,Business travel,Business,1399,2,1,1,1,2,2,2,2,3,3,4,4,4,2,0,0.0,neutral or dissatisfied
80572,Female,disloyal Customer,30,Business travel,Eco,1747,1,2,2,3,4,1,4,4,4,3,2,3,3,4,26,13.0,neutral or dissatisfied
5547,Male,Loyal Customer,69,Personal Travel,Eco,431,2,5,2,2,1,2,1,1,4,3,5,4,4,1,0,0.0,neutral or dissatisfied
32890,Male,Loyal Customer,57,Personal Travel,Eco,216,3,4,3,1,3,3,3,3,3,4,4,3,5,3,0,0.0,neutral or dissatisfied
52678,Male,Loyal Customer,32,Personal Travel,Eco,119,2,1,2,3,3,2,3,3,3,1,3,4,3,3,0,0.0,neutral or dissatisfied
90219,Female,Loyal Customer,67,Personal Travel,Eco,957,2,1,2,3,3,4,4,1,1,2,1,3,1,1,0,0.0,neutral or dissatisfied
45400,Female,Loyal Customer,25,Personal Travel,Business,458,2,5,2,1,1,2,3,1,2,1,1,2,5,1,0,0.0,neutral or dissatisfied
126349,Female,Loyal Customer,44,Personal Travel,Eco,507,2,4,2,2,5,4,4,3,3,2,3,3,3,3,0,0.0,neutral or dissatisfied
22638,Female,Loyal Customer,54,Personal Travel,Eco,300,4,4,4,5,5,3,1,3,3,4,3,4,3,3,0,0.0,neutral or dissatisfied
50717,Male,Loyal Customer,26,Personal Travel,Eco,89,3,3,0,2,5,0,3,5,2,5,2,2,1,5,6,8.0,neutral or dissatisfied
19118,Female,disloyal Customer,22,Business travel,Business,323,3,4,3,3,4,3,4,4,1,4,3,3,3,4,0,0.0,neutral or dissatisfied
121368,Male,Loyal Customer,55,Personal Travel,Eco,1670,2,1,2,3,3,2,3,3,1,2,2,1,2,3,0,0.0,neutral or dissatisfied
46488,Female,disloyal Customer,22,Business travel,Eco,125,3,0,3,2,5,3,4,5,4,4,3,2,2,5,88,91.0,neutral or dissatisfied
40383,Male,Loyal Customer,60,Personal Travel,Eco,1250,1,3,1,1,3,1,3,3,3,1,1,4,5,3,0,0.0,neutral or dissatisfied
86383,Male,disloyal Customer,34,Business travel,Eco,762,3,3,3,4,2,3,2,2,2,3,3,2,3,2,0,0.0,neutral or dissatisfied
109237,Male,Loyal Customer,50,Personal Travel,Eco,655,3,3,3,4,2,3,3,2,1,2,2,3,3,2,33,31.0,neutral or dissatisfied
127907,Female,Loyal Customer,11,Personal Travel,Eco,1671,2,1,2,4,3,2,3,3,1,1,4,1,4,3,0,0.0,neutral or dissatisfied
5569,Male,Loyal Customer,51,Personal Travel,Eco,501,3,5,3,4,5,3,2,5,3,2,5,3,5,5,0,0.0,neutral or dissatisfied
99901,Female,Loyal Customer,24,Personal Travel,Eco,738,1,4,1,3,3,1,2,3,4,4,5,3,5,3,51,61.0,neutral or dissatisfied
34253,Male,disloyal Customer,46,Business travel,Eco,1666,4,4,4,4,3,4,3,3,5,3,4,5,4,3,0,0.0,neutral or dissatisfied
30954,Male,disloyal Customer,20,Business travel,Eco,1024,2,2,2,3,2,4,4,1,2,3,4,4,2,4,131,164.0,neutral or dissatisfied
6106,Female,disloyal Customer,26,Business travel,Business,409,3,1,3,2,4,3,4,4,3,2,2,4,1,4,69,100.0,neutral or dissatisfied
66037,Female,disloyal Customer,26,Business travel,Business,1055,3,2,2,2,2,2,2,2,5,3,5,3,5,2,5,5.0,neutral or dissatisfied
25723,Female,Loyal Customer,39,Personal Travel,Eco,447,3,5,3,1,2,3,2,2,5,3,5,5,5,2,11,7.0,neutral or dissatisfied
75852,Female,Loyal Customer,66,Personal Travel,Eco,1437,1,1,1,3,1,3,3,2,2,1,2,2,2,1,53,40.0,neutral or dissatisfied
14313,Male,Loyal Customer,17,Business travel,Eco,175,4,2,2,2,4,4,2,4,1,4,3,2,4,4,0,0.0,neutral or dissatisfied
67409,Male,Loyal Customer,48,Business travel,Business,3090,3,4,2,4,1,3,4,3,3,3,3,2,3,1,31,21.0,neutral or dissatisfied
20355,Male,Loyal Customer,37,Business travel,Eco,323,1,5,5,5,1,1,1,1,4,3,4,1,3,1,0,0.0,neutral or dissatisfied
108249,Female,disloyal Customer,22,Business travel,Eco,895,1,1,1,2,4,1,4,4,5,4,5,5,4,4,47,52.0,neutral or dissatisfied
36995,Female,disloyal Customer,36,Business travel,Eco,359,3,1,3,4,3,3,3,3,3,1,4,3,4,3,42,35.0,neutral or dissatisfied
122477,Male,Loyal Customer,9,Business travel,Business,575,3,3,5,3,3,3,3,3,2,4,2,1,3,3,58,47.0,neutral or dissatisfied
57553,Female,disloyal Customer,26,Business travel,Business,1597,2,2,2,3,5,2,5,5,2,4,4,4,3,5,0,17.0,neutral or dissatisfied
9728,Female,Loyal Customer,66,Personal Travel,Eco Plus,277,1,2,3,4,3,3,4,3,3,3,3,4,3,3,10,0.0,neutral or dissatisfied
118206,Male,Loyal Customer,55,Personal Travel,Eco,1444,4,2,4,2,5,4,5,5,3,4,1,4,1,5,3,0.0,neutral or dissatisfied
82484,Male,Loyal Customer,40,Business travel,Eco Plus,502,3,2,2,2,3,3,3,3,2,4,4,1,3,3,0,9.0,neutral or dissatisfied
110816,Female,Loyal Customer,41,Personal Travel,Eco,849,3,4,3,2,5,3,5,5,4,2,4,4,5,5,0,0.0,neutral or dissatisfied
66576,Female,disloyal Customer,25,Business travel,Business,624,2,5,2,4,5,2,5,5,5,5,4,5,5,5,0,0.0,neutral or dissatisfied
86,Female,Loyal Customer,27,Personal Travel,Eco,212,3,0,3,4,1,3,1,1,3,4,5,5,5,1,0,13.0,neutral or dissatisfied
19142,Female,Loyal Customer,15,Personal Travel,Eco Plus,323,4,3,4,4,4,4,4,4,2,4,3,1,4,4,0,0.0,neutral or dissatisfied
9780,Male,Loyal Customer,29,Personal Travel,Eco,456,2,5,3,4,5,3,5,5,4,3,5,5,4,5,1,0.0,neutral or dissatisfied
71929,Female,Loyal Customer,42,Business travel,Eco Plus,1846,3,2,2,2,1,4,3,3,3,3,3,3,3,2,10,12.0,neutral or dissatisfied
113238,Male,Loyal Customer,61,Personal Travel,Business,397,4,4,3,4,2,5,4,1,1,3,1,3,1,3,0,0.0,neutral or dissatisfied
52420,Male,Loyal Customer,20,Personal Travel,Eco,261,2,4,2,2,2,2,2,2,1,3,5,5,1,2,0,0.0,neutral or dissatisfied
31026,Male,disloyal Customer,38,Business travel,Eco Plus,391,1,1,1,4,2,1,2,2,2,4,2,5,1,2,0,0.0,neutral or dissatisfied
56955,Male,Loyal Customer,33,Business travel,Business,2565,1,2,2,2,1,1,1,1,2,5,1,3,2,1,0,0.0,neutral or dissatisfied
52085,Male,Loyal Customer,47,Business travel,Eco,438,1,5,5,5,1,1,1,1,4,4,4,2,4,1,0,1.0,neutral or dissatisfied
50636,Female,Loyal Customer,50,Personal Travel,Eco,77,3,5,3,3,3,4,4,4,4,3,2,5,4,5,0,0.0,neutral or dissatisfied
101567,Female,Loyal Customer,64,Personal Travel,Eco Plus,345,4,5,4,2,4,4,4,2,2,4,2,5,2,5,0,0.0,neutral or dissatisfied
98431,Female,Loyal Customer,44,Personal Travel,Eco,1910,2,5,2,2,2,5,4,5,5,2,5,4,5,4,8,23.0,neutral or dissatisfied
77286,Female,Loyal Customer,59,Personal Travel,Eco,1931,1,4,2,3,2,1,1,5,2,3,5,1,3,1,180,169.0,neutral or dissatisfied
128438,Female,disloyal Customer,26,Business travel,Eco,221,3,0,3,2,5,3,5,5,2,4,3,2,1,5,0,0.0,neutral or dissatisfied
34145,Female,disloyal Customer,20,Business travel,Eco,1046,1,0,0,3,2,0,2,2,4,1,3,3,3,2,0,0.0,neutral or dissatisfied
108469,Male,Loyal Customer,13,Personal Travel,Eco,1440,2,4,2,4,5,2,5,5,3,4,5,4,5,5,11,0.0,neutral or dissatisfied
1383,Female,disloyal Customer,23,Business travel,Eco,164,3,1,3,2,2,3,2,2,2,1,2,1,1,2,36,40.0,neutral or dissatisfied
73730,Male,Loyal Customer,52,Personal Travel,Eco,192,3,4,3,3,1,3,1,1,5,2,4,4,5,1,1,0.0,neutral or dissatisfied
89634,Male,disloyal Customer,25,Business travel,Eco,1010,2,2,2,3,4,2,4,4,4,3,3,1,3,4,103,87.0,neutral or dissatisfied
100968,Female,Loyal Customer,13,Personal Travel,Eco,1204,3,2,3,3,3,3,3,3,4,1,3,3,3,3,0,0.0,neutral or dissatisfied
128119,Male,disloyal Customer,27,Business travel,Eco,1488,4,4,4,3,2,4,1,2,3,5,2,3,4,2,0,0.0,neutral or dissatisfied
119442,Male,Loyal Customer,60,Business travel,Eco Plus,399,4,5,5,5,4,4,4,4,2,4,4,2,4,4,4,39.0,neutral or dissatisfied
73354,Male,Loyal Customer,27,Business travel,Eco,1197,2,5,1,1,2,2,2,2,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
15449,Female,disloyal Customer,26,Business travel,Eco,331,4,2,4,3,3,4,4,3,2,3,4,3,4,3,50,49.0,neutral or dissatisfied
60428,Male,Loyal Customer,8,Personal Travel,Business,862,2,1,2,3,3,2,3,3,4,5,4,3,3,3,10,35.0,neutral or dissatisfied
2111,Female,Loyal Customer,11,Personal Travel,Eco Plus,785,2,4,2,1,3,2,3,3,4,2,4,5,5,3,0,14.0,neutral or dissatisfied
100514,Female,Loyal Customer,34,Business travel,Business,2022,4,2,2,2,1,3,3,4,4,4,4,4,4,3,83,81.0,neutral or dissatisfied
10726,Female,Loyal Customer,63,Business travel,Business,3986,1,3,3,3,5,3,3,1,1,1,1,1,1,1,0,0.0,neutral or dissatisfied
13069,Male,Loyal Customer,34,Business travel,Business,3364,2,3,3,3,3,4,4,2,2,2,2,1,2,4,0,0.0,neutral or dissatisfied
125465,Female,Loyal Customer,53,Business travel,Business,2860,3,2,4,4,5,2,4,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
44781,Female,disloyal Customer,27,Business travel,Eco,1250,3,3,3,4,5,3,5,5,2,3,4,2,3,5,42,70.0,neutral or dissatisfied
26189,Female,disloyal Customer,21,Business travel,Eco,406,4,1,4,2,1,4,1,1,3,2,3,2,3,1,22,19.0,neutral or dissatisfied
108051,Female,Loyal Customer,66,Personal Travel,Eco,591,4,5,4,4,4,4,5,3,3,4,3,3,3,5,105,84.0,neutral or dissatisfied
45534,Male,disloyal Customer,28,Business travel,Eco,566,3,1,3,4,2,3,2,2,4,3,3,4,4,2,100,88.0,neutral or dissatisfied
79965,Male,disloyal Customer,34,Business travel,Business,1069,1,1,1,3,5,1,5,5,4,5,3,2,5,5,0,0.0,neutral or dissatisfied
64200,Female,Loyal Customer,33,Business travel,Business,853,1,2,2,2,3,2,2,1,1,1,1,4,1,3,55,51.0,neutral or dissatisfied
17323,Female,Loyal Customer,43,Personal Travel,Eco,403,2,5,2,5,4,4,4,5,5,2,2,5,5,5,0,0.0,neutral or dissatisfied
96095,Male,Loyal Customer,27,Personal Travel,Eco,758,1,4,1,5,4,1,4,4,3,2,5,3,5,4,1,1.0,neutral or dissatisfied
50628,Female,Loyal Customer,26,Personal Travel,Eco,89,3,4,3,5,2,3,3,2,4,2,5,5,4,2,0,0.0,neutral or dissatisfied
52368,Male,Loyal Customer,12,Personal Travel,Eco,451,1,3,1,2,5,1,5,5,2,2,5,4,2,5,0,7.0,neutral or dissatisfied
127217,Male,Loyal Customer,44,Personal Travel,Eco Plus,651,1,2,1,3,5,1,1,5,2,3,3,4,4,5,0,0.0,neutral or dissatisfied
108454,Female,Loyal Customer,43,Business travel,Eco,1444,2,1,3,1,5,3,4,2,2,2,2,2,2,1,1,6.0,neutral or dissatisfied
2820,Female,disloyal Customer,45,Business travel,Business,491,3,3,3,3,2,3,2,2,4,2,4,3,5,2,0,0.0,neutral or dissatisfied
109779,Female,Loyal Customer,60,Personal Travel,Business,1011,2,3,2,3,2,3,4,4,4,2,4,4,4,2,14,0.0,neutral or dissatisfied
27960,Female,Loyal Customer,60,Personal Travel,Eco,1660,1,5,1,3,3,5,4,5,5,1,5,4,5,5,0,0.0,neutral or dissatisfied
5713,Male,Loyal Customer,33,Personal Travel,Eco,196,1,3,1,1,4,1,4,4,3,3,4,1,1,4,7,17.0,neutral or dissatisfied
66442,Female,Loyal Customer,67,Business travel,Business,1217,3,4,4,4,2,3,2,3,3,3,3,2,3,1,0,8.0,neutral or dissatisfied
4864,Male,Loyal Customer,30,Personal Travel,Eco,500,1,4,1,4,4,1,4,4,1,2,3,4,4,4,15,6.0,neutral or dissatisfied
53890,Male,Loyal Customer,69,Personal Travel,Eco,224,4,4,4,4,4,4,4,4,4,2,5,5,5,4,0,15.0,neutral or dissatisfied
99169,Female,Loyal Customer,24,Personal Travel,Eco,1076,3,4,3,5,3,3,3,3,5,5,5,5,5,3,0,0.0,neutral or dissatisfied
103057,Male,disloyal Customer,39,Business travel,Eco,546,3,2,3,2,4,3,4,4,1,1,2,2,3,4,22,42.0,neutral or dissatisfied
119005,Male,Loyal Customer,32,Personal Travel,Eco,459,1,4,1,3,4,1,4,4,2,5,1,4,4,4,0,0.0,neutral or dissatisfied
72973,Female,Loyal Customer,25,Business travel,Eco,944,1,5,5,5,1,1,3,1,2,1,4,1,3,1,3,0.0,neutral or dissatisfied
42459,Female,Loyal Customer,7,Personal Travel,Eco,866,2,4,2,3,4,2,4,4,5,4,4,4,4,4,0,0.0,neutral or dissatisfied
1355,Female,Loyal Customer,39,Business travel,Business,2805,4,4,4,4,2,3,3,4,4,4,4,1,4,3,0,0.0,neutral or dissatisfied
40855,Female,Loyal Customer,60,Personal Travel,Eco,501,1,4,1,3,3,5,4,4,4,1,2,4,4,3,74,60.0,neutral or dissatisfied
75261,Female,Loyal Customer,30,Personal Travel,Eco,1846,4,4,4,5,2,4,2,2,4,4,3,5,4,2,3,4.0,neutral or dissatisfied
89227,Male,Loyal Customer,67,Personal Travel,Eco,1947,2,2,2,3,3,2,3,3,4,2,2,2,3,3,25,26.0,neutral or dissatisfied
63212,Male,Loyal Customer,28,Business travel,Eco,337,4,1,1,1,4,4,4,4,1,3,2,3,2,4,3,0.0,neutral or dissatisfied
58281,Male,disloyal Customer,18,Business travel,Eco,678,4,4,4,4,2,4,2,2,2,1,4,2,5,2,0,0.0,neutral or dissatisfied
91790,Female,Loyal Customer,51,Personal Travel,Eco,588,3,5,3,5,2,5,5,2,2,3,2,5,2,4,0,5.0,neutral or dissatisfied
87778,Male,Loyal Customer,28,Business travel,Business,2986,1,5,5,5,3,3,1,3,2,4,4,2,3,3,0,0.0,neutral or dissatisfied
77400,Female,Loyal Customer,14,Personal Travel,Eco,590,1,4,0,5,5,0,5,5,5,3,4,5,4,5,22,16.0,neutral or dissatisfied
30736,Female,Loyal Customer,11,Personal Travel,Eco,1069,4,4,4,1,3,4,3,3,5,5,4,5,4,3,4,0.0,neutral or dissatisfied
79704,Male,Loyal Customer,67,Personal Travel,Eco,749,2,1,3,1,5,3,5,5,1,2,1,1,2,5,0,0.0,neutral or dissatisfied
2720,Male,Loyal Customer,38,Personal Travel,Eco Plus,562,4,5,4,5,4,4,4,4,5,2,4,5,5,4,27,29.0,neutral or dissatisfied
84327,Male,Loyal Customer,59,Business travel,Eco,591,4,4,4,4,4,4,4,4,1,2,4,1,4,4,0,0.0,neutral or dissatisfied
19028,Male,Loyal Customer,34,Personal Travel,Eco,871,1,4,1,4,1,1,1,1,1,1,3,2,4,1,118,131.0,neutral or dissatisfied
15142,Female,Loyal Customer,45,Business travel,Eco,912,1,4,5,4,5,3,3,1,1,1,1,4,1,2,0,0.0,neutral or dissatisfied
94769,Male,disloyal Customer,21,Business travel,Eco,248,2,2,2,3,3,2,1,3,4,4,4,3,3,3,1,0.0,neutral or dissatisfied
118310,Female,disloyal Customer,18,Business travel,Eco,639,1,0,1,4,2,1,2,2,4,3,4,2,4,2,4,14.0,neutral or dissatisfied
111349,Male,Loyal Customer,55,Business travel,Eco,777,1,1,1,1,1,1,1,1,2,5,3,4,3,1,0,0.0,neutral or dissatisfied
125941,Female,Loyal Customer,27,Personal Travel,Eco,992,3,4,3,4,4,3,4,4,4,5,4,3,4,4,0,0.0,neutral or dissatisfied
7809,Female,Loyal Customer,46,Business travel,Eco,650,1,5,5,5,2,4,3,2,2,1,2,3,2,1,0,0.0,neutral or dissatisfied
32590,Male,Loyal Customer,44,Business travel,Eco,101,4,1,1,1,3,4,3,3,4,4,4,2,4,3,0,1.0,neutral or dissatisfied
70628,Male,Loyal Customer,55,Personal Travel,Eco,1217,3,0,3,3,3,2,3,1,3,2,3,3,4,3,127,145.0,neutral or dissatisfied
48287,Male,Loyal Customer,16,Personal Travel,Eco Plus,391,3,5,3,4,5,3,5,5,5,3,4,5,5,5,6,5.0,neutral or dissatisfied
107953,Male,Loyal Customer,28,Personal Travel,Eco Plus,611,2,3,2,2,4,2,4,4,4,3,2,2,5,4,0,15.0,neutral or dissatisfied
31090,Female,disloyal Customer,25,Business travel,Eco,1014,4,4,4,2,5,4,5,5,4,3,2,2,1,5,0,0.0,neutral or dissatisfied
50762,Female,Loyal Customer,28,Personal Travel,Eco,110,2,1,2,3,4,2,4,4,4,1,4,2,3,4,0,0.0,neutral or dissatisfied
86476,Female,Loyal Customer,52,Business travel,Eco,749,3,2,2,2,3,3,4,3,3,3,3,3,3,3,17,26.0,neutral or dissatisfied
103846,Male,Loyal Customer,35,Business travel,Eco,1056,1,3,3,3,1,1,1,1,3,4,3,4,4,1,21,24.0,neutral or dissatisfied
65999,Male,disloyal Customer,35,Business travel,Business,1055,2,2,2,4,4,2,4,4,4,4,5,5,5,4,0,1.0,neutral or dissatisfied
65494,Male,Loyal Customer,24,Personal Travel,Eco,1303,3,3,3,4,4,3,4,4,1,4,3,1,3,4,10,0.0,neutral or dissatisfied
75339,Female,Loyal Customer,48,Personal Travel,Eco,2486,3,2,3,3,3,4,3,3,4,4,4,3,2,3,0,6.0,neutral or dissatisfied
95305,Female,Loyal Customer,59,Personal Travel,Eco,562,4,5,4,3,5,5,5,1,1,4,1,4,1,4,0,12.0,neutral or dissatisfied
12399,Female,disloyal Customer,25,Business travel,Eco,383,3,2,3,4,4,3,4,4,1,4,4,1,3,4,24,9.0,neutral or dissatisfied
56679,Male,Loyal Customer,16,Personal Travel,Eco,937,4,5,4,3,3,4,3,3,5,4,4,5,4,3,2,8.0,neutral or dissatisfied
32810,Female,Loyal Customer,35,Business travel,Business,1854,3,5,5,5,4,4,3,4,4,4,3,2,4,1,0,2.0,neutral or dissatisfied
101760,Female,Loyal Customer,62,Personal Travel,Eco,1590,2,4,3,1,1,4,3,4,4,3,4,3,4,2,0,0.0,neutral or dissatisfied
115467,Female,disloyal Customer,47,Business travel,Eco,446,2,4,2,4,1,2,1,1,3,1,3,4,4,1,11,13.0,neutral or dissatisfied
103004,Male,Loyal Customer,43,Business travel,Eco,687,4,5,5,5,4,4,4,4,4,1,3,3,4,4,0,0.0,neutral or dissatisfied
97626,Male,Loyal Customer,25,Personal Travel,Eco,764,3,4,3,4,4,3,4,4,4,2,5,4,5,4,17,23.0,neutral or dissatisfied
59255,Female,Loyal Customer,69,Personal Travel,Eco,3904,2,2,2,4,2,3,5,4,5,4,4,5,4,5,15,0.0,neutral or dissatisfied
114320,Male,Loyal Customer,8,Personal Travel,Eco,846,4,2,4,4,4,4,2,4,2,1,4,3,4,4,77,62.0,neutral or dissatisfied
58018,Female,disloyal Customer,41,Business travel,Eco,1443,3,3,3,4,3,3,4,3,4,3,2,4,4,3,1,9.0,neutral or dissatisfied
120588,Male,Loyal Customer,9,Business travel,Business,980,3,1,1,1,3,3,3,3,2,5,2,3,3,3,0,36.0,neutral or dissatisfied
33008,Male,Loyal Customer,21,Personal Travel,Eco,101,2,3,2,2,4,2,4,4,1,1,1,4,2,4,0,0.0,neutral or dissatisfied
93764,Male,Loyal Customer,7,Personal Travel,Eco,368,3,2,1,3,3,1,5,3,2,2,2,4,3,3,93,110.0,neutral or dissatisfied
58645,Female,Loyal Customer,65,Business travel,Business,867,3,2,2,2,1,4,3,3,3,3,3,2,3,2,7,24.0,neutral or dissatisfied
50351,Female,Loyal Customer,33,Business travel,Business,207,1,1,1,1,3,3,3,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied
43720,Female,Loyal Customer,19,Personal Travel,Eco,257,3,1,0,4,2,0,2,2,2,2,3,4,4,2,0,0.0,neutral or dissatisfied
13940,Female,Loyal Customer,21,Business travel,Business,1998,3,1,1,1,3,3,3,3,3,3,4,2,4,3,0,0.0,neutral or dissatisfied
97030,Male,Loyal Customer,34,Personal Travel,Eco Plus,883,1,4,1,4,1,1,1,1,2,2,3,3,3,1,0,0.0,neutral or dissatisfied
67327,Male,Loyal Customer,24,Personal Travel,Eco Plus,985,3,4,2,4,5,2,3,5,5,3,5,3,5,5,0,0.0,neutral or dissatisfied
61579,Female,Loyal Customer,60,Business travel,Business,2107,4,4,4,4,4,3,3,4,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
97422,Male,Loyal Customer,28,Personal Travel,Eco,587,4,4,3,2,2,3,2,2,5,5,4,3,4,2,1,0.0,neutral or dissatisfied
61397,Male,disloyal Customer,25,Business travel,Business,279,3,3,3,3,3,3,3,3,1,2,4,1,3,3,42,12.0,neutral or dissatisfied
69426,Female,Loyal Customer,16,Business travel,Business,3081,3,5,1,1,3,3,3,3,1,2,4,4,4,3,8,0.0,neutral or dissatisfied
20434,Female,disloyal Customer,39,Business travel,Business,299,2,2,2,3,2,2,2,2,4,2,4,2,3,2,0,0.0,neutral or dissatisfied
128224,Female,disloyal Customer,28,Business travel,Business,602,3,3,3,3,5,3,2,5,4,2,4,5,5,5,0,0.0,neutral or dissatisfied
442,Female,Loyal Customer,14,Personal Travel,Business,309,3,4,3,4,5,3,5,5,3,5,2,1,1,5,0,0.0,neutral or dissatisfied
100363,Male,Loyal Customer,10,Personal Travel,Eco,1011,2,2,2,4,4,2,4,4,4,4,4,4,3,4,30,13.0,neutral or dissatisfied
43361,Male,Loyal Customer,68,Personal Travel,Eco,436,2,2,2,3,4,2,4,4,1,2,3,4,3,4,20,10.0,neutral or dissatisfied
92630,Male,Loyal Customer,57,Business travel,Eco,453,2,3,4,3,2,2,2,2,4,3,3,3,2,2,0,15.0,neutral or dissatisfied
1258,Male,Loyal Customer,23,Personal Travel,Eco,309,2,4,2,5,1,2,1,1,5,4,5,4,5,1,0,0.0,neutral or dissatisfied
118762,Female,Loyal Customer,60,Personal Travel,Eco,646,2,3,2,3,3,3,3,2,2,2,2,4,2,3,0,6.0,neutral or dissatisfied
28217,Male,Loyal Customer,30,Business travel,Eco Plus,834,3,1,1,1,3,4,3,3,3,4,4,1,4,3,0,0.0,neutral or dissatisfied
82642,Female,Loyal Customer,20,Personal Travel,Eco Plus,528,1,3,2,3,1,2,1,1,3,5,3,5,4,1,0,0.0,neutral or dissatisfied
83737,Male,Loyal Customer,16,Personal Travel,Business,1183,3,4,3,4,3,3,3,3,3,5,4,4,5,3,57,69.0,neutral or dissatisfied
79170,Female,disloyal Customer,27,Business travel,Business,2422,1,1,1,4,1,1,1,4,3,4,4,1,4,1,0,0.0,neutral or dissatisfied
3035,Female,Loyal Customer,42,Business travel,Eco Plus,922,1,5,5,5,5,3,3,1,1,1,1,3,1,2,0,0.0,neutral or dissatisfied
28885,Female,disloyal Customer,27,Business travel,Eco,1050,3,3,3,4,1,3,1,1,4,4,3,4,2,1,0,0.0,neutral or dissatisfied
40297,Female,Loyal Customer,47,Personal Travel,Eco,436,3,5,3,1,4,5,4,4,4,3,3,5,4,5,0,0.0,neutral or dissatisfied
24950,Female,Loyal Customer,23,Business travel,Business,1747,1,0,0,3,2,0,3,2,2,2,2,2,3,2,59,26.0,neutral or dissatisfied
71338,Male,Loyal Customer,39,Personal Travel,Eco,1514,1,1,1,3,4,1,4,4,2,4,3,4,2,4,0,0.0,neutral or dissatisfied
91003,Female,Loyal Customer,67,Personal Travel,Eco,404,2,5,2,3,4,5,5,5,5,2,5,5,5,4,0,0.0,neutral or dissatisfied
88898,Female,disloyal Customer,21,Business travel,Eco,459,3,1,3,2,2,3,2,2,1,2,2,4,2,2,15,22.0,neutral or dissatisfied
119539,Male,Loyal Customer,53,Personal Travel,Eco,759,2,4,2,3,1,2,1,1,4,2,4,5,4,1,0,8.0,neutral or dissatisfied
106992,Female,Loyal Customer,49,Personal Travel,Eco,937,2,4,2,4,4,4,3,3,3,2,3,5,3,4,7,0.0,neutral or dissatisfied
49881,Female,disloyal Customer,24,Business travel,Eco,109,4,2,4,4,3,4,3,3,4,4,3,3,4,3,0,7.0,neutral or dissatisfied
25012,Female,disloyal Customer,23,Business travel,Eco,907,4,4,4,3,3,4,3,3,1,1,4,2,3,3,0,2.0,neutral or dissatisfied
22135,Female,disloyal Customer,21,Business travel,Eco,350,1,3,1,3,4,1,4,4,1,4,3,1,4,4,18,10.0,neutral or dissatisfied
50155,Female,disloyal Customer,37,Business travel,Eco,199,2,4,2,4,3,2,3,3,2,2,4,4,4,3,4,2.0,neutral or dissatisfied
17017,Female,Loyal Customer,47,Business travel,Business,781,2,5,5,5,2,2,2,4,2,3,3,2,1,2,146,133.0,neutral or dissatisfied
28224,Male,Loyal Customer,49,Personal Travel,Eco Plus,873,3,4,3,3,3,3,3,3,4,3,3,3,4,3,0,0.0,neutral or dissatisfied
